episodio,goal_id,resultado,pasos,reward,heading_rad
2455,goal_25,exito,961,169.59,-2.7272
2456,goal_25,exito,961,169.64,-2.7236
2457,goal_25,exito,961,169.59,-2.727
2458,goal_25,exito,961,169.57,-2.7229
2459,goal_25,exito,961,169.62,-2.7293
2460,goal_25,exito,961,169.59,-2.7263
2461,goal_25,exito,961,169.62,-2.7289
2462,goal_25,exito,961,169.6,-2.7265
2463,goal_25,exito,961,169.6,-2.7271
2464,goal_25,exito,961,169.61,-2.7265
2465,goal_25,exito,961,169.6,-2.7276
2466,goal_25,exito,961,169.63,-2.7278
2467,goal_25,exito,961,169.6,-2.7277
2468,goal_25,exito,962,169.16,-2.7385
2469,goal_25,exito,961,169.41,-2.7215
2470,goal_25,exito,961,169.61,-2.7298
2471,goal_25,exito,961,169.62,-2.7264
2472,goal_25,exito,961,169.62,-2.7294
2473,goal_25,exito,961,169.64,-2.7281
2474,goal_25,exito,961,169.62,-2.7296
2475,goal_25,exito,961,169.63,-2.7279
2476,goal_25,exito,961,169.62,-2.7298
2477,goal_25,exito,961,169.6,-2.7264
2478,goal_25,exito,962,169.16,-2.7379
2479,goal_25,exito,961,169.42,-2.7193
2480,goal_25,exito,961,169.58,-2.7267
2481,goal_25,exito,961,169.63,-2.7278
2482,goal_25,exito,961,169.61,-2.7277
2483,goal_25,exito,962,169.16,-2.7386
2484,goal_25,exito,961,169.72,-2.7165
2485,goal_25,exito,961,169.59,-2.7276
2486,goal_25,exito,961,169.6,-2.7262
2487,goal_25,exito,961,169.6,-2.7274
2488,goal_25,exito,961,169.61,-2.7264
2489,goal_25,exito,961,169.61,-2.7299
2490,goal_25,exito,961,169.61,-2.7262
2491,goal_25,exito,961,169.62,-2.7291
2492,goal_25,exito,961,169.6,-2.7263
2493,goal_25,exito,962,169.17,-2.7364
2494,goal_25,exito,961,169.42,-2.7189
2495,goal_25,exito,961,169.56,-2.7232
2496,goal_25,exito,961,169.63,-2.7316
2497,goal_25,exito,961,169.6,-2.7276
2498,goal_25,exito,962,169.16,-2.7371
2499,goal_25,exito,961,169.41,-2.7211
2500,goal_25,exito,961,169.59,-2.7275
2501,goal_26,exito,1538,249.21,3.1199
2502,goal_26,exito,1537,247.8,3.0704
2503,goal_26,exito,1539,249.21,3.1256
2504,goal_26,exito,1537,247.81,3.0724
2505,goal_26,exito,1539,249.23,3.1262
2506,goal_26,exito,1539,249.26,3.1284
2507,goal_26,exito,1540,249.36,3.1224
2508,goal_26,exito,1540,249.38,3.124
2509,goal_26,exito,1539,249.28,3.129
2510,goal_26,exito,1537,247.8,3.0717
2511,goal_26,exito,1539,249.25,3.1277
2512,goal_26,exito,1540,249.32,3.1212
2513,goal_26,exito,1540,249.35,3.1233
2514,goal_26,exito,1539,249.25,3.1283
2515,goal_26,exito,1540,249.33,3.122
2516,goal_26,exito,1540,249.36,3.123
2517,goal_26,exito,1539,249.26,3.1281
2518,goal_26,exito,1540,249.35,3.1221
2519,goal_26,exito,1539,249.2,3.1254
2520,goal_26,exito,1540,249.39,3.1249
2521,goal_26,exito,1540,249.34,3.1223
2522,goal_26,exito,1540,249.36,3.1237
2523,goal_26,exito,1539,249.27,3.129
2524,goal_26,exito,1540,249.36,3.1227
2525,goal_26,exito,1540,249.36,3.1231
2526,goal_26,exito,1539,249.25,3.1283
2527,goal_26,exito,1540,249.35,3.1222
2528,goal_26,exito,1539,249.19,3.125
2529,goal_26,exito,1539,249.25,3.1278
2530,goal_26,exito,1540,249.34,3.1223
2531,goal_26,exito,1540,249.37,3.1241
2532,goal_26,exito,1539,249.27,3.1289
2533,goal_26,exito,1540,249.34,3.1224
2534,goal_26,exito,1540,249.36,3.1231
2535,goal_26,exito,1539,249.24,3.128
2536,goal_26,exito,1540,249.33,3.1215
2537,goal_26,exito,1539,249.19,3.1254
2538,goal_26,exito,1539,249.25,3.1277
2539,goal_26,exito,1537,247.8,3.0713
2540,goal_26,exito,1540,249.39,3.1241
2541,goal_26,exito,1540,249.31,3.1211
2542,goal_26,exito,1540,249.33,3.1226
2543,goal_26,exito,1539,249.23,3.1278
2544,goal_26,exito,1539,249.17,3.124
2545,goal_26,exito,1539,249.19,3.1257
2546,goal_26,exito,1537,247.79,3.0706
2547,goal_26,exito,1540,249.34,3.1223
2548,goal_26,exito,1539,249.21,3.1262
2549,goal_26,exito,1540,249.31,3.1211
2550,goal_26,exito,1540,249.34,3.1226
2551,goal_26,exito,1537,247.78,3.0704
2552,goal_26,exito,1540,249.37,3.1226
2553,goal_26,exito,1539,249.25,3.1277
2554,goal_26,exito,1539,249.24,3.1256
2555,goal_26,exito,1539,249.24,3.1273
2556,goal_26,exito,1537,247.8,3.0724
2557,goal_26,exito,1540,249.37,3.1233
2558,goal_26,exito,1539,249.25,3.1282
2559,goal_26,exito,1540,249.32,3.1218
2560,goal_26,exito,1540,249.35,3.123
2561,goal_26,exito,1539,249.26,3.1284
2562,goal_26,exito,1540,249.37,3.1226
2563,goal_26,exito,1540,249.37,3.1234
2564,goal_26,exito,1537,247.8,3.0727
2565,goal_26,exito,1540,249.35,3.122
2566,goal_26,exito,1540,249.39,3.1249
2567,goal_26,exito,1539,249.24,3.1274
2568,goal_26,exito,1540,249.33,3.1224
2569,goal_26,exito,1539,249.25,3.1279
2570,goal_26,exito,1539,249.23,3.1264
2571,goal_26,exito,1540,249.34,3.1215
2572,goal_26,exito,1539,249.23,3.1269
2573,goal_26,exito,1540,249.35,3.1225
2574,goal_26,exito,1540,249.34,3.1219
2575,goal_26,exito,1539,249.24,3.128
2576,goal_26,exito,1540,249.37,3.1233
2577,goal_26,exito,1540,249.35,3.1227
2578,goal_26,exito,1539,249.25,3.1284
2579,goal_26,exito,1540,249.37,3.1229
2580,goal_26,exito,1539,249.17,3.1242
2581,goal_26,exito,1540,249.38,3.1244
2582,goal_26,exito,1540,249.36,3.1226
2583,goal_26,exito,1539,249.19,3.1248
2584,goal_26,exito,1539,249.26,3.1284
2585,goal_26,exito,1537,247.78,3.0708
2586,goal_26,exito,1539,249.22,3.1267
2587,goal_26,exito,1540,249.29,3.1205
2588,goal_26,exito,1540,249.3,3.1214
2589,goal_26,exito,1540,249.37,3.1243
2590,goal_26,exito,1540,249.33,3.1223
2591,goal_26,exito,1539,249.18,3.1245
2592,goal_26,exito,1537,247.8,3.0715
2593,goal_26,exito,1540,249.32,3.1211
2594,goal_26,exito,1540,249.36,3.1236
2595,goal_26,exito,1540,249.36,3.1233
2596,goal_26,exito,1540,249.32,3.1214
2597,goal_26,exito,1540,249.37,3.1246
2598,goal_26,exito,1539,249.25,3.1282
2599,goal_26,exito,1540,249.33,3.1217
2600,goal_26,exito,1540,249.37,3.1236
2601,goal_27,exito,1428,233.76,-3.086
2602,goal_27,exito,1428,233.72,-3.0877
2603,goal_27,exito,1428,233.72,-3.0865
2604,goal_27,exito,1428,233.73,-3.0857
2605,goal_27,exito,1428,233.7,-3.0868
2606,goal_27,exito,1428,233.7,-3.0869
2607,goal_27,exito,1428,233.77,-3.0859
2608,goal_27,exito,1427,232.48,-3.111
2609,goal_27,exito,1428,233.73,-3.0864
2610,goal_27,exito,1428,233.76,-3.0858
2611,goal_27,exito,1428,233.75,-3.0866
2612,goal_27,exito,1428,233.71,-3.0871
2613,goal_27,exito,1428,233.73,-3.086
2614,goal_27,exito,1428,233.73,-3.0861
2615,goal_27,exito,1428,233.68,-3.0878
2616,goal_27,exito,1428,233.72,-3.0864
2617,goal_27,exito,1427,232.49,-3.11
2618,goal_27,exito,1428,233.75,-3.0867
2619,goal_27,exito,1428,233.76,-3.0859
2620,goal_27,exito,1428,233.77,-3.0858
2621,goal_27,exito,1428,233.71,-3.0876
2622,goal_27,exito,1428,233.71,-3.0866
2623,goal_27,exito,1428,233.74,-3.0858
2624,goal_27,exito,1428,233.71,-3.0867
2625,goal_27,exito,1428,233.67,-3.0875
2626,goal_27,exito,1428,233.75,-3.0859
2627,goal_27,exito,1427,232.48,-3.1109
2628,goal_27,exito,1428,233.74,-3.0864
2629,goal_27,exito,1428,233.78,-3.0857
2630,goal_27,exito,1428,233.75,-3.0864
2631,goal_27,exito,1428,233.7,-3.0876
2632,goal_27,exito,1428,233.73,-3.0861
2633,goal_27,exito,1428,232.6,-3.116
2634,goal_27,exito,1428,233.65,-3.0875
2635,goal_27,exito,1428,233.72,-3.086
2636,goal_27,exito,1427,232.47,-3.1107
2637,goal_27,exito,1428,233.74,-3.0867
2638,goal_27,exito,1428,233.78,-3.0859
2639,goal_27,exito,1428,233.78,-3.086
2640,goal_27,exito,1428,233.7,-3.0875
2641,goal_27,exito,1428,233.71,-3.0864
2642,goal_27,exito,1428,233.75,-3.0859
2643,goal_27,exito,1428,233.71,-3.0875
2644,goal_27,exito,1428,233.68,-3.0872
2645,goal_27,exito,1428,233.74,-3.0858
2646,goal_27,exito,1428,232.61,-3.1161
2647,goal_27,exito,1428,233.74,-3.0865
2648,goal_27,exito,1428,233.81,-3.0858
2649,goal_27,exito,1428,233.79,-3.0864
2650,goal_27,exito,1428,233.71,-3.0874
2651,goal_27,exito,1428,233.73,-3.0861
2652,goal_27,exito,1428,233.75,-3.086
2653,goal_27,exito,1428,233.7,-3.0876
2654,goal_27,exito,1428,233.7,-3.0869
2655,goal_27,exito,1428,233.73,-3.0857
2656,goal_27,exito,1428,233.71,-3.0875
2657,goal_27,exito,1428,233.74,-3.0868
2658,goal_27,exito,1427,232.51,-3.1092
2659,goal_27,exito,1428,233.73,-3.0867
2660,goal_27,exito,1428,233.72,-3.0865
2661,goal_27,exito,1428,233.75,-3.0859
2662,goal_27,exito,1428,233.72,-3.0873
2663,goal_27,exito,1428,233.69,-3.0875
2664,goal_27,exito,1428,233.73,-3.0858
2665,goal_27,exito,1428,233.74,-3.0862
2666,goal_27,exito,1428,233.72,-3.087
2667,goal_27,exito,1428,233.77,-3.0861
2668,goal_27,exito,1427,232.49,-3.1104
2669,goal_27,exito,1428,233.71,-3.0873
2670,goal_27,exito,1428,233.73,-3.0861
2671,goal_27,exito,1428,233.74,-3.086
2672,goal_27,exito,1428,233.69,-3.0878
2673,goal_27,exito,1428,233.7,-3.0871
2674,goal_27,exito,1428,232.61,-3.1148
2675,goal_27,exito,1428,233.69,-3.0874
2676,goal_27,exito,1428,233.75,-3.0863
2677,goal_27,exito,1428,233.81,-3.0858
2678,goal_27,exito,1428,232.62,-3.1164
2679,goal_27,exito,1428,233.72,-3.0864
2680,goal_27,exito,1428,233.76,-3.0858
2681,goal_27,exito,1428,233.71,-3.0872
2682,goal_27,exito,1428,233.67,-3.0876
2683,goal_27,exito,1428,233.72,-3.086
2684,goal_27,exito,1428,232.61,-3.1158
2685,goal_27,exito,1428,233.7,-3.0867
2686,goal_27,exito,1428,233.77,-3.0858
2687,goal_27,exito,1428,233.8,-3.0862
2688,goal_27,exito,1428,233.76,-3.0871
2689,goal_27,exito,1428,233.76,-3.0862
2690,goal_27,exito,1428,233.77,-3.0857
2691,goal_27,exito,1428,233.71,-3.0874
2692,goal_27,exito,1428,233.69,-3.0867
2693,goal_27,exito,1428,233.73,-3.0859
2694,goal_27,exito,1428,232.6,-3.1163
2695,goal_27,exito,1428,233.68,-3.0871
2696,goal_27,exito,1428,233.77,-3.0857
2697,goal_27,exito,1428,233.79,-3.0866
2698,goal_27,exito,1428,233.76,-3.087
2699,goal_27,exito,1428,233.77,-3.086
2700,goal_27,exito,1428,233.79,-3.086
2701,goal_28,exito,1262,208.48,-3.0452
2702,goal_28,exito,1263,208.61,-2.9946
2703,goal_28,exito,1263,208.53,-2.9688
2704,goal_28,exito,1263,208.6,-2.993
2705,goal_28,exito,1262,208.52,-3.0466
2706,goal_28,exito,1262,208.42,-3.0148
2707,goal_28,exito,1263,208.56,-2.9927
2708,goal_28,exito,1263,208.57,-2.9934
2709,goal_28,exito,1263,208.57,-2.9918
2710,goal_28,exito,1263,208.57,-2.9908
2711,goal_28,exito,1263,208.57,-2.9928
2712,goal_28,exito,1263,208.58,-2.9928
2713,goal_28,exito,1263,208.57,-2.9913
2714,goal_28,exito,1262,208.41,-3.0173
2715,goal_28,exito,1262,208.49,-3.0462
2716,goal_28,exito,1263,208.57,-2.9936
2717,goal_28,exito,1263,208.63,-2.9963
2718,goal_28,exito,1263,208.62,-2.9951
2719,goal_28,exito,1262,208.41,-3.017
2720,goal_28,exito,1262,208.48,-3.0417
2721,goal_28,exito,1263,208.57,-2.9925
2722,goal_28,exito,1263,208.6,-2.996
2723,goal_28,exito,1263,208.57,-2.9928
2724,goal_28,exito,1263,208.55,-2.9887
2725,goal_28,exito,1263,208.6,-2.9921
2726,goal_28,exito,1263,208.62,-2.9944
2727,goal_28,exito,1263,208.59,-2.9927
2728,goal_28,exito,1262,208.4,-3.0166
2729,goal_28,exito,1262,208.43,-3.0196
2730,goal_28,exito,1263,208.51,-2.9684
2731,goal_28,exito,1263,208.53,-2.9679
2732,goal_28,exito,1263,208.61,-2.9911
2733,goal_28,exito,1262,208.52,-3.0477
2734,goal_28,exito,1262,208.41,-3.0168
2735,goal_28,exito,1263,208.59,-2.9934
2736,goal_28,exito,1263,208.52,-2.9675
2737,goal_28,exito,1263,208.56,-2.9911
2738,goal_28,exito,1262,208.43,-3.0185
2739,goal_28,exito,1263,208.61,-2.9928
2740,goal_28,exito,1263,208.61,-2.9939
2741,goal_28,exito,1262,208.41,-3.0176
2742,goal_28,exito,1262,208.47,-3.0445
2743,goal_28,exito,1263,208.58,-2.993
2744,goal_28,exito,1263,208.53,-2.9686
2745,goal_28,exito,1263,208.6,-2.9942
2746,goal_28,exito,1262,208.51,-3.0459
2747,goal_28,exito,1262,208.51,-3.0444
2748,goal_28,exito,1263,208.56,-2.9926
2749,goal_28,exito,1263,208.56,-2.9942
2750,goal_28,exito,1263,208.56,-2.9917
2751,goal_28,exito,1262,208.44,-3.0188
2752,goal_28,exito,1263,208.58,-2.9929
2753,goal_28,exito,1263,208.58,-2.993
2754,goal_28,exito,1263,208.56,-2.991
2755,goal_28,exito,1262,208.41,-3.0157
2756,goal_28,exito,1262,208.48,-3.045
2757,goal_28,exito,1263,208.57,-2.9936
2758,goal_28,exito,1263,208.62,-2.9957
2759,goal_28,exito,1263,208.62,-2.9949
2760,goal_28,exito,1262,208.42,-3.0168
2761,goal_28,exito,1262,208.46,-3.0415
2762,goal_28,exito,1262,208.43,-3.0191
2763,goal_28,exito,1263,208.6,-2.9957
2764,goal_28,exito,1263,208.55,-2.992
2765,goal_28,exito,1262,208.42,-3.0154
2766,goal_28,exito,1263,208.6,-2.9927
2767,goal_28,exito,1263,208.61,-2.9947
2768,goal_28,exito,1262,208.42,-3.0185
2769,goal_28,exito,1262,208.48,-3.0448
2770,goal_28,exito,1262,208.43,-3.018
2771,goal_28,exito,1263,208.6,-2.9961
2772,goal_28,exito,1263,208.62,-2.9956
2773,goal_28,exito,1263,208.6,-2.9919
2774,goal_28,exito,1262,208.51,-3.0454
2775,goal_28,exito,1262,208.5,-3.0449
2776,goal_28,exito,1263,208.55,-2.9919
2777,goal_28,exito,1263,208.59,-2.9941
2778,goal_28,exito,1263,208.57,-2.9925
2779,goal_28,exito,1263,208.55,-2.9907
2780,goal_28,exito,1263,208.56,-2.9916
2781,goal_28,exito,1263,208.6,-2.9932
2782,goal_28,exito,1263,208.59,-2.9924
2783,goal_28,exito,1262,208.41,-3.0196
2784,goal_28,exito,1262,208.4,-3.0172
2785,goal_28,exito,1263,208.61,-2.9958
2786,goal_28,exito,1263,208.55,-2.9696
2787,goal_28,exito,1263,208.55,-2.9897
2788,goal_28,exito,1262,208.5,-3.0464
2789,goal_28,exito,1263,208.56,-2.9903
2790,goal_28,exito,1263,208.51,-2.9681
2791,goal_28,exito,1263,208.59,-2.9939
2792,goal_28,exito,1263,208.58,-2.99
2793,goal_28,exito,1263,208.59,-2.9911
2794,goal_28,exito,1263,208.61,-2.994
2795,goal_28,exito,1263,208.58,-2.9925
2796,goal_28,exito,1262,208.42,-3.0176
2797,goal_28,exito,1262,208.51,-3.0472
2798,goal_28,exito,1263,208.57,-2.9934
2799,goal_28,exito,1263,208.61,-2.9956
2800,goal_28,exito,1263,208.62,-2.9948
