episodio,goal_id,tipo_episodio,resultado,pasos,reward,llego_estanteria,heading_llegada_rad
518,goal_06,approach,exito,199,69.5,True,-1.4524
519,goal_06,approach,exito,199,69.5,True,-1.4522
520,goal_06,approach,exito,199,69.5,True,-1.4523
521,goal_06,approach,exito,199,69.49,True,-1.4525
522,goal_06,approach,exito,199,69.5,True,-1.4522
523,goal_06,approach,exito,199,69.5,True,-1.4523
524,goal_06,approach,exito,199,69.5,True,-1.4524
525,goal_06,approach,exito,199,69.5,True,-1.4523
526,goal_06,approach,exito,199,69.49,True,-1.4524
527,goal_06,approach,exito,199,69.5,True,-1.4523
528,goal_06,approach,exito,199,69.5,True,-1.4523
529,goal_06,approach,exito,199,69.5,True,-1.4524
530,goal_06,approach,exito,199,69.49,True,-1.4524
531,goal_06,approach,exito,199,69.5,True,-1.4522
532,goal_06,approach,exito,199,69.5,True,-1.4522
533,goal_06,approach,exito,199,69.49,True,-1.4524
534,goal_06,approach,exito,199,69.5,True,-1.4522
535,goal_06,approach,exito,199,69.5,True,-1.4524
536,goal_06,approach,exito,199,69.5,True,-1.4522
537,goal_06,approach,exito,199,69.5,True,-1.4522
538,goal_06,approach,exito,199,69.49,True,-1.4524
539,goal_06,approach,exito,199,69.5,True,-1.4523
540,goal_06,approach,exito,199,69.5,True,-1.4522
541,goal_06,approach,exito,199,69.5,True,-1.4522
542,goal_06,approach,exito,199,69.5,True,-1.4523
543,goal_06,approach,exito,199,69.5,True,-1.4523
544,goal_06,approach,exito,199,69.5,True,-1.4522
545,goal_06,approach,exito,199,69.5,True,-1.4522
546,goal_06,approach,exito,199,69.5,True,-1.4521
547,goal_06,approach,exito,199,69.5,True,-1.4524
548,goal_06,approach,exito,199,69.5,True,-1.4523
549,goal_06,approach,exito,199,69.5,True,-1.4521
550,goal_06,approach,exito,199,69.5,True,-1.4523
551,goal_06,approach,exito,199,69.5,True,-1.4523
552,goal_06,approach,exito,199,69.5,True,-1.4523
553,goal_06,approach,exito,199,69.5,True,-1.4523
554,goal_06,approach,exito,199,69.5,True,-1.4522
555,goal_06,approach,exito,199,69.5,True,-1.4523
556,goal_06,approach,exito,199,69.5,True,-1.4524
557,goal_06,approach,exito,199,69.49,True,-1.4523
558,goal_06,approach,exito,199,69.5,True,-1.4521
559,goal_06,approach,exito,199,69.5,True,-1.4524
560,goal_06,approach,exito,199,69.49,True,-1.4524
561,goal_06,approach,exito,199,69.5,True,-1.4523
562,goal_06,approach,exito,199,69.5,True,-1.4524
563,goal_06,approach,exito,199,69.5,True,-1.4522
564,goal_06,approach,exito,199,69.5,True,-1.4524
565,goal_06,approach,exito,199,69.49,True,-1.4525
566,goal_06,approach,exito,199,69.5,True,-1.4523
567,goal_06,approach,exito,199,69.5,True,-1.4523
568,goal_06,approach,exito,199,69.5,True,-1.4524
569,goal_06,approach,exito,199,69.49,True,-1.4524
570,goal_06,approach,exito,199,69.5,True,-1.4523
571,goal_06,approach,exito,199,69.5,True,-1.4524
572,goal_06,approach,exito,199,69.5,True,-1.4523
573,goal_06,approach,exito,199,69.5,True,-1.4523
574,goal_06,approach,exito,199,69.49,True,-1.4525
575,goal_06,approach,exito,199,69.5,True,-1.4522
576,goal_06,approach,exito,199,69.5,True,-1.4523
577,goal_06,approach,exito,199,69.5,True,-1.4524
578,goal_06,approach,exito,199,69.5,True,-1.4523
579,goal_06,approach,exito,199,69.5,True,-1.4524
580,goal_06,approach,exito,199,69.5,True,-1.4522
581,goal_06,approach,exito,199,69.5,True,-1.4523
582,goal_06,approach,exito,199,69.5,True,-1.4524
583,goal_06,approach,exito,199,69.49,True,-1.4524
584,goal_06,approach,exito,199,69.5,True,-1.4522
585,goal_06,approach,exito,199,69.5,True,-1.4522
586,goal_06,approach,exito,199,69.49,True,-1.4524
587,goal_06,approach,exito,199,69.5,True,-1.4522
588,goal_06,approach,exito,199,69.5,True,-1.4523
589,goal_06,approach,exito,199,69.5,True,-1.4522
590,goal_06,approach,exito,199,69.5,True,-1.4522
591,goal_06,approach,exito,199,69.49,True,-1.4524
592,goal_06,approach,exito,199,69.5,True,-1.4523
593,goal_06,approach,exito,199,69.5,True,-1.4522
594,goal_06,approach,exito,199,69.5,True,-1.4522
595,goal_06,approach,exito,199,69.5,True,-1.4523
596,goal_06,approach,exito,199,69.5,True,-1.4523
597,goal_06,approach,exito,199,69.5,True,-1.4522
598,goal_06,approach,exito,199,69.5,True,-1.4522
599,goal_06,approach,exito,199,69.5,True,-1.4521
600,goal_06,approach,exito,199,69.5,True,-1.4524
601,goal_07,approach,exito,224,81.01,True,-1.0365
602,goal_07,approach,exito,225,81.12,True,-1.0371
603,goal_07,approach,exito,225,81.12,True,-1.0372
604,goal_07,approach,exito,225,81.12,True,-1.0372
605,goal_07,approach,exito,225,81.12,True,-1.0371
606,goal_07,approach,exito,225,81.12,True,-1.0372
607,goal_07,approach,exito,225,81.12,True,-1.0371
608,goal_07,approach,exito,225,81.12,True,-1.0371
609,goal_07,approach,exito,225,81.12,True,-1.0372
610,goal_07,approach,exito,225,81.12,True,-1.0371
611,goal_07,approach,exito,225,81.12,True,-1.0371
612,goal_07,approach,exito,225,81.12,True,-1.0372
613,goal_07,approach,exito,225,81.12,True,-1.0372
614,goal_07,approach,exito,225,81.12,True,-1.0372
615,goal_07,approach,exito,225,81.12,True,-1.0372
616,goal_07,approach,exito,225,81.12,True,-1.0372
617,goal_07,approach,exito,225,81.12,True,-1.0371
618,goal_07,approach,exito,225,81.12,True,-1.0372
619,goal_07,approach,exito,225,81.12,True,-1.0372
620,goal_07,approach,exito,225,81.12,True,-1.0372
621,goal_07,approach,exito,225,81.12,True,-1.0372
622,goal_07,approach,exito,225,81.12,True,-1.0372
623,goal_07,approach,exito,225,81.12,True,-1.0371
624,goal_07,approach,exito,225,81.12,True,-1.0371
625,goal_07,approach,exito,225,81.12,True,-1.0372
626,goal_07,approach,exito,225,81.12,True,-1.0372
627,goal_07,approach,exito,225,81.12,True,-1.0372
628,goal_07,approach,exito,225,81.12,True,-1.0372
629,goal_07,approach,exito,225,81.12,True,-1.0371
630,goal_07,approach,exito,225,81.12,True,-1.0371
631,goal_07,approach,exito,225,81.12,True,-1.0371
632,goal_07,approach,exito,225,81.12,True,-1.0371
633,goal_07,approach,exito,225,81.12,True,-1.0371
634,goal_07,approach,exito,225,81.12,True,-1.0372
635,goal_07,approach,exito,225,81.12,True,-1.0372
636,goal_07,approach,exito,225,81.12,True,-1.0372
637,goal_07,approach,exito,225,81.12,True,-1.0372
638,goal_07,approach,exito,225,81.12,True,-1.0371
639,goal_07,approach,exito,225,81.12,True,-1.0371
640,goal_07,approach,exito,225,81.12,True,-1.0372
641,goal_07,approach,exito,225,81.12,True,-1.0371
642,goal_07,approach,exito,225,81.12,True,-1.0372
643,goal_07,approach,exito,225,81.12,True,-1.0372
644,goal_07,approach,exito,225,81.12,True,-1.0372
645,goal_07,approach,exito,225,81.12,True,-1.0372
646,goal_07,approach,exito,225,81.12,True,-1.0371
647,goal_07,approach,exito,225,81.12,True,-1.0371
648,goal_07,approach,exito,225,81.12,True,-1.0371
649,goal_07,approach,exito,225,81.12,True,-1.0371
650,goal_07,approach,exito,225,81.12,True,-1.0372
651,goal_07,approach,exito,225,81.12,True,-1.0371
652,goal_07,approach,exito,225,81.12,True,-1.0372
653,goal_07,approach,exito,225,81.12,True,-1.0372
654,goal_07,approach,exito,225,81.12,True,-1.0372
655,goal_07,approach,exito,225,81.12,True,-1.0371
656,goal_07,approach,exito,225,81.12,True,-1.0372
657,goal_07,approach,exito,225,81.12,True,-1.0371
658,goal_07,approach,exito,225,81.12,True,-1.0371
659,goal_07,approach,exito,225,81.12,True,-1.0372
660,goal_07,approach,exito,225,81.12,True,-1.0371
661,goal_07,approach,exito,225,81.12,True,-1.0371
662,goal_07,approach,exito,225,81.12,True,-1.0371
663,goal_07,approach,exito,225,81.12,True,-1.0371
664,goal_07,approach,exito,225,81.12,True,-1.0371
665,goal_07,approach,exito,225,81.12,True,-1.0372
666,goal_07,approach,exito,225,81.12,True,-1.0372
667,goal_07,approach,exito,225,81.12,True,-1.0372
668,goal_07,approach,exito,225,81.12,True,-1.0372
669,goal_07,approach,exito,225,81.12,True,-1.0372
670,goal_07,approach,exito,225,81.12,True,-1.0371
671,goal_07,approach,exito,225,81.12,True,-1.0372
672,goal_07,approach,exito,225,81.12,True,-1.0372
673,goal_07,approach,exito,225,81.12,True,-1.0372
674,goal_07,approach,exito,225,81.12,True,-1.0372
675,goal_07,approach,exito,225,81.12,True,-1.0372
676,goal_07,approach,exito,225,81.12,True,-1.0371
677,goal_07,approach,exito,225,81.12,True,-1.0371
678,goal_07,approach,exito,225,81.12,True,-1.0371
679,goal_07,approach,exito,225,81.12,True,-1.0371
680,goal_07,approach,exito,225,81.12,True,-1.0371
681,goal_07,approach,exito,225,81.12,True,-1.0372
682,goal_07,approach,exito,225,81.12,True,-1.0371
683,goal_07,approach,exito,225,81.12,True,-1.0372
684,goal_07,approach,exito,225,81.12,True,-1.0372
685,goal_07,approach,exito,225,81.12,True,-1.0371
686,goal_07,approach,exito,225,81.12,True,-1.0371
687,goal_07,approach,exito,225,81.12,True,-1.0372
688,goal_07,approach,exito,225,81.12,True,-1.0372
689,goal_07,approach,exito,225,81.12,True,-1.0372
690,goal_07,approach,exito,225,81.12,True,-1.0372
691,goal_07,approach,exito,225,81.12,True,-1.0372
692,goal_07,approach,exito,225,81.12,True,-1.0371
693,goal_07,approach,exito,225,81.12,True,-1.0371
694,goal_07,approach,exito,225,81.12,True,-1.0371
695,goal_07,approach,exito,225,81.12,True,-1.0371
696,goal_07,approach,exito,225,81.12,True,-1.0372
697,goal_07,approach,exito,225,81.12,True,-1.0371
698,goal_07,approach,exito,225,81.12,True,-1.0371
699,goal_07,approach,exito,225,81.12,True,-1.0372
700,goal_07,approach,exito,225,81.12,True,-1.0372
701,goal_08,approach,exito,683,126.91,True,-0.198
702,goal_08,approach,exito,684,126.74,True,-0.1979
703,goal_08,approach,exito,684,126.74,True,-0.1978
704,goal_08,approach,exito,684,126.74,True,-0.1979
705,goal_08,approach,exito,684,126.74,True,-0.1979
706,goal_08,approach,exito,684,126.74,True,-0.1979
707,goal_08,approach,exito,684,126.74,True,-0.1979
708,goal_08,approach,exito,684,126.74,True,-0.198
709,goal_08,approach,exito,684,126.73,True,-0.198
710,goal_08,approach,exito,684,126.64,True,-0.204
711,goal_08,approach,exito,684,126.73,True,-0.198
712,goal_08,approach,exito,684,126.73,True,-0.198
713,goal_08,approach,exito,684,126.64,True,-0.204
714,goal_08,approach,exito,684,126.74,True,-0.1979
715,goal_08,approach,exito,684,126.74,True,-0.1979
716,goal_08,approach,exito,684,126.74,True,-0.1979
717,goal_08,approach,exito,684,126.74,True,-0.1978
718,goal_08,approach,exito,684,126.74,True,-0.1979
719,goal_08,approach,exito,684,126.73,True,-0.198
720,goal_08,approach,exito,684,126.64,True,-0.204
721,goal_08,approach,exito,684,126.73,True,-0.198
722,goal_08,approach,exito,684,126.73,True,-0.198
723,goal_08,approach,exito,684,126.63,True,-0.2041
724,goal_08,approach,exito,684,126.74,True,-0.198
725,goal_08,approach,exito,684,126.74,True,-0.1979
726,goal_08,approach,exito,684,126.73,True,-0.198
727,goal_08,approach,exito,684,126.74,True,-0.1979
728,goal_08,approach,exito,684,126.74,True,-0.1979
729,goal_08,approach,exito,684,126.74,True,-0.198
730,goal_08,approach,exito,684,126.65,True,-0.2039
731,goal_08,approach,exito,684,126.74,True,-0.1979
732,goal_08,approach,exito,684,126.74,True,-0.198
733,goal_08,approach,exito,684,126.64,True,-0.2041
734,goal_08,approach,exito,684,126.64,True,-0.2041
735,goal_08,approach,exito,684,126.74,True,-0.1979
736,goal_08,approach,exito,684,126.73,True,-0.198
737,goal_08,approach,exito,684,126.74,True,-0.1979
738,goal_08,approach,exito,684,126.74,True,-0.1978
739,goal_08,approach,exito,684,126.74,True,-0.1979
740,goal_08,approach,exito,684,126.74,True,-0.1979
741,goal_08,approach,exito,684,126.74,True,-0.1979
742,goal_08,approach,exito,684,126.74,True,-0.1979
743,goal_08,approach,exito,684,126.74,True,-0.198
744,goal_08,approach,exito,684,126.73,True,-0.198
745,goal_08,approach,exito,684,126.64,True,-0.204
746,goal_08,approach,exito,684,126.73,True,-0.198
747,goal_08,approach,exito,684,126.73,True,-0.198
748,goal_08,approach,exito,684,126.64,True,-0.2041
749,goal_08,approach,exito,684,126.74,True,-0.1979
750,goal_08,approach,exito,684,126.74,True,-0.1979
751,goal_08,approach,exito,684,126.74,True,-0.1979
752,goal_08,approach,exito,684,126.74,True,-0.1978
753,goal_08,approach,exito,684,126.74,True,-0.1979
754,goal_08,approach,exito,684,126.73,True,-0.198
755,goal_08,approach,exito,684,126.64,True,-0.204
756,goal_08,approach,exito,684,126.73,True,-0.198
757,goal_08,approach,exito,684,126.73,True,-0.198
758,goal_08,approach,exito,684,126.63,True,-0.2041
759,goal_08,approach,exito,684,126.74,True,-0.198
760,goal_08,approach,exito,684,126.74,True,-0.1979
761,goal_08,approach,exito,684,126.73,True,-0.198
762,goal_08,approach,exito,684,126.74,True,-0.1979
763,goal_08,approach,exito,684,126.74,True,-0.1979
764,goal_08,approach,exito,684,126.74,True,-0.198
765,goal_08,approach,exito,684,126.65,True,-0.2039
766,goal_08,approach,exito,684,126.74,True,-0.1979
767,goal_08,approach,exito,684,126.74,True,-0.198
768,goal_08,approach,exito,684,126.64,True,-0.2041
769,goal_08,approach,exito,684,126.64,True,-0.2041
770,goal_08,approach,exito,684,126.74,True,-0.1979
771,goal_08,approach,exito,684,126.73,True,-0.198
772,goal_08,approach,exito,684,126.74,True,-0.198
773,goal_08,approach,exito,684,126.74,True,-0.1979
774,goal_08,approach,exito,684,126.74,True,-0.1979
775,goal_08,approach,exito,684,126.74,True,-0.1979
776,goal_08,approach,exito,684,126.74,True,-0.1979
777,goal_08,approach,exito,684,126.74,True,-0.1978
778,goal_08,approach,exito,684,126.74,True,-0.1979
779,goal_08,approach,exito,684,126.73,True,-0.198
780,goal_08,approach,exito,684,126.64,True,-0.204
781,goal_08,approach,exito,684,126.73,True,-0.198
782,goal_08,approach,exito,684,126.73,True,-0.198
783,goal_08,approach,exito,684,126.64,True,-0.2041
784,goal_08,approach,exito,684,126.74,True,-0.1979
785,goal_08,approach,exito,684,126.74,True,-0.1979
786,goal_08,approach,exito,684,126.74,True,-0.198
787,goal_08,approach,exito,684,126.74,True,-0.1978
788,goal_08,approach,exito,684,126.74,True,-0.1979
789,goal_08,approach,exito,684,126.73,True,-0.198
790,goal_08,approach,exito,684,126.64,True,-0.2039
791,goal_08,approach,exito,684,126.74,True,-0.198
792,goal_08,approach,exito,684,126.73,True,-0.198
793,goal_08,approach,exito,684,126.63,True,-0.2041
794,goal_08,approach,exito,684,126.64,True,-0.2041
795,goal_08,approach,exito,684,126.74,True,-0.1979
796,goal_08,approach,exito,684,126.73,True,-0.198
797,goal_08,approach,exito,684,126.74,True,-0.1979
798,goal_08,approach,exito,684,126.74,True,-0.1979
799,goal_08,approach,exito,684,126.74,True,-0.198
800,goal_08,approach,exito,684,126.74,True,-0.1979
801,goal_09,approach,exito,802,144.1,True,-0.327
802,goal_09,approach,exito,801,144.22,True,-0.3254
803,goal_09,approach,exito,801,144.22,True,-0.3255
804,goal_09,approach,exito,801,144.22,True,-0.3256
805,goal_09,approach,exito,801,144.21,True,-0.3253
806,goal_09,approach,exito,801,144.21,True,-0.3253
807,goal_09,approach,exito,801,144.22,True,-0.3255
808,goal_09,approach,exito,801,144.21,True,-0.3253
809,goal_09,approach,exito,801,144.21,True,-0.3252
810,goal_09,approach,exito,801,144.21,True,-0.3253
811,goal_09,approach,exito,801,144.21,True,-0.3254
812,goal_09,approach,exito,801,144.21,True,-0.3253
813,goal_09,approach,exito,801,144.22,True,-0.3254
814,goal_09,approach,exito,801,144.22,True,-0.3255
815,goal_09,approach,exito,801,144.22,True,-0.3255
816,goal_09,approach,exito,801,144.22,True,-0.3255
817,goal_09,approach,exito,801,144.22,True,-0.3255
818,goal_09,approach,exito,801,144.22,True,-0.3256
819,goal_09,approach,exito,801,144.22,True,-0.3255
820,goal_09,approach,exito,801,144.22,True,-0.3255
821,goal_09,approach,exito,801,144.22,True,-0.3256
822,goal_09,approach,exito,801,144.22,True,-0.3255
823,goal_09,approach,exito,801,144.22,True,-0.3253
824,goal_09,approach,exito,801,144.22,True,-0.3254
825,goal_09,approach,exito,801,144.22,True,-0.3255
826,goal_09,approach,exito,801,144.21,True,-0.3253
827,goal_09,approach,exito,801,144.21,True,-0.3253
828,goal_09,approach,exito,801,144.21,True,-0.3254
829,goal_09,approach,exito,801,144.21,True,-0.3253
830,goal_09,approach,exito,801,144.21,True,-0.3253
831,goal_09,approach,exito,801,144.22,True,-0.3254
832,goal_09,approach,exito,801,144.22,True,-0.3255
833,goal_09,approach,exito,801,144.22,True,-0.3254
834,goal_09,approach,exito,801,144.22,True,-0.3255
835,goal_09,approach,exito,801,144.22,True,-0.3256
836,goal_09,approach,exito,801,144.22,True,-0.3255
837,goal_09,approach,exito,801,144.22,True,-0.3255
838,goal_09,approach,exito,801,144.22,True,-0.3256
839,goal_09,approach,exito,801,144.22,True,-0.3256
840,goal_09,approach,exito,801,144.22,True,-0.3255
841,goal_09,approach,exito,801,144.22,True,-0.3254
842,goal_09,approach,exito,801,144.22,True,-0.3255
843,goal_09,approach,exito,801,144.22,True,-0.3254
844,goal_09,approach,exito,801,144.22,True,-0.3253
845,goal_09,approach,exito,801,144.21,True,-0.3253
846,goal_09,approach,exito,801,144.21,True,-0.3254
847,goal_09,approach,exito,801,144.21,True,-0.3253
848,goal_09,approach,exito,801,144.21,True,-0.3253
849,goal_09,approach,exito,801,144.22,True,-0.3255
850,goal_09,approach,exito,801,144.21,True,-0.3253
851,goal_09,approach,exito,801,144.21,True,-0.3253
852,goal_09,approach,exito,801,144.22,True,-0.3255
853,goal_09,approach,exito,801,144.22,True,-0.3255
854,goal_09,approach,exito,801,144.22,True,-0.3254
855,goal_09,approach,exito,801,144.22,True,-0.3255
856,goal_09,approach,exito,801,144.22,True,-0.3256
857,goal_09,approach,exito,801,144.22,True,-0.3256
858,goal_09,approach,exito,801,144.22,True,-0.3255
859,goal_09,approach,exito,801,144.22,True,-0.3255
860,goal_09,approach,exito,801,144.22,True,-0.3255
861,goal_09,approach,exito,801,144.22,True,-0.3254
862,goal_09,approach,exito,801,144.21,True,-0.3253
863,goal_09,approach,exito,801,144.21,True,-0.3254
864,goal_09,approach,exito,801,144.21,True,-0.3253
865,goal_09,approach,exito,801,144.21,True,-0.3253
866,goal_09,approach,exito,801,144.21,True,-0.3254
867,goal_09,approach,exito,801,144.21,True,-0.3254
868,goal_09,approach,exito,801,144.21,True,-0.3253
869,goal_09,approach,exito,801,144.21,True,-0.3253
870,goal_09,approach,exito,801,144.22,True,-0.3255
871,goal_09,approach,exito,801,144.22,True,-0.3254
872,goal_09,approach,exito,801,144.22,True,-0.3254
873,goal_09,approach,exito,801,144.22,True,-0.3256
874,goal_09,approach,exito,801,144.22,True,-0.3256
875,goal_09,approach,exito,801,144.22,True,-0.3255
876,goal_09,approach,exito,801,144.23,True,-0.3256
877,goal_09,approach,exito,801,144.22,True,-0.3256
878,goal_09,approach,exito,801,144.22,True,-0.3255
879,goal_09,approach,exito,801,144.22,True,-0.3254
880,goal_09,approach,exito,801,144.22,True,-0.3255
881,goal_09,approach,exito,801,144.21,True,-0.3254
882,goal_09,approach,exito,801,144.21,True,-0.3253
883,goal_09,approach,exito,801,144.22,True,-0.3254
884,goal_09,approach,exito,801,144.21,True,-0.3254
885,goal_09,approach,exito,801,144.21,True,-0.3253
886,goal_09,approach,exito,801,144.21,True,-0.3253
887,goal_09,approach,exito,801,144.21,True,-0.3254
888,goal_09,approach,exito,801,144.21,True,-0.3254
889,goal_09,approach,exito,801,144.21,True,-0.3253
890,goal_09,approach,exito,801,144.22,True,-0.3254
891,goal_09,approach,exito,801,144.22,True,-0.3256
892,goal_09,approach,exito,801,144.22,True,-0.3255
893,goal_09,approach,exito,801,144.22,True,-0.3255
894,goal_09,approach,exito,801,144.23,True,-0.3257
895,goal_09,approach,exito,801,144.22,True,-0.3256
896,goal_09,approach,exito,801,144.22,True,-0.3255
897,goal_09,approach,exito,801,144.22,True,-0.3255
898,goal_09,approach,exito,801,144.22,True,-0.3255
899,goal_09,approach,exito,801,144.22,True,-0.3254
900,goal_09,approach,exito,801,144.22,True,-0.3253
901,goal_10,approach,exito,917,160.09,True,-0.1113
902,goal_10,approach,exito,917,160.09,True,-0.112
903,goal_10,approach,exito,917,160.09,True,-0.1121
904,goal_10,approach,exito,917,160.09,True,-0.1117
905,goal_10,approach,exito,917,160.09,True,-0.112
906,goal_10,approach,exito,917,160.09,True,-0.1116
907,goal_10,approach,exito,917,160.09,True,-0.1119
908,goal_10,approach,exito,917,160.09,True,-0.1117
909,goal_10,approach,exito,917,160.1,True,-0.1117
910,goal_10,approach,exito,917,160.09,True,-0.1118
911,goal_10,approach,exito,917,160.09,True,-0.112
912,goal_10,approach,exito,917,160.1,True,-0.1122
913,goal_10,approach,exito,917,160.09,True,-0.112
914,goal_10,approach,exito,917,160.1,True,-0.112
915,goal_10,approach,exito,917,160.09,True,-0.112
916,goal_10,approach,exito,917,160.09,True,-0.112
917,goal_10,approach,exito,917,160.09,True,-0.1119
918,goal_10,approach,exito,917,160.09,True,-0.112
919,goal_10,approach,exito,917,160.1,True,-0.1121
920,goal_10,approach,exito,917,160.09,True,-0.112
921,goal_10,approach,exito,917,160.1,True,-0.1122
922,goal_10,approach,exito,917,160.09,True,-0.112
923,goal_10,approach,exito,917,160.09,True,-0.112
924,goal_10,approach,exito,917,160.09,True,-0.1121
925,goal_10,approach,exito,917,160.09,True,-0.112
926,goal_10,approach,exito,917,160.09,True,-0.112
927,goal_10,approach,exito,917,160.09,True,-0.112
928,goal_10,approach,exito,917,160.09,True,-0.1121
929,goal_10,approach,exito,917,160.09,True,-0.112
930,goal_10,approach,exito,917,160.09,True,-0.1117
931,goal_10,approach,exito,917,160.09,True,-0.1118
932,goal_10,approach,exito,917,160.09,True,-0.112
933,goal_10,approach,exito,917,160.09,True,-0.112
934,goal_10,approach,exito,917,160.09,True,-0.112
935,goal_10,approach,exito,917,160.09,True,-0.112
936,goal_10,approach,exito,917,160.09,True,-0.1119
937,goal_10,approach,exito,917,160.09,True,-0.1119
938,goal_10,approach,exito,917,160.09,True,-0.1119
939,goal_10,approach,exito,917,160.09,True,-0.1116
940,goal_10,approach,exito,917,160.09,True,-0.1119
941,goal_10,approach,exito,917,160.09,True,-0.1116
942,goal_10,approach,exito,917,160.09,True,-0.1118
943,goal_10,approach,exito,917,160.09,True,-0.1118
944,goal_10,approach,exito,917,160.09,True,-0.112
945,goal_10,approach,exito,917,160.09,True,-0.112
946,goal_10,approach,exito,917,160.09,True,-0.112
947,goal_10,approach,exito,917,160.09,True,-0.112
948,goal_10,approach,exito,917,160.09,True,-0.112
949,goal_10,approach,exito,917,160.09,True,-0.112
950,goal_10,approach,exito,917,160.09,True,-0.112
951,goal_10,approach,exito,917,160.09,True,-0.1117
952,goal_10,approach,exito,917,160.09,True,-0.1119
953,goal_10,approach,exito,917,160.09,True,-0.112
954,goal_10,approach,exito,917,160.1,True,-0.1121
955,goal_10,approach,exito,917,160.09,True,-0.112
956,goal_10,approach,exito,917,160.09,True,-0.1121
957,goal_10,approach,exito,917,160.09,True,-0.1121
958,goal_10,approach,exito,917,160.09,True,-0.112
959,goal_10,approach,exito,917,160.1,True,-0.1122
960,goal_10,approach,exito,917,160.09,True,-0.112
961,goal_10,approach,exito,917,160.09,True,-0.112
962,goal_10,approach,exito,917,160.09,True,-0.112
963,goal_10,approach,exito,917,160.09,True,-0.112
964,goal_10,approach,exito,917,160.09,True,-0.112
965,goal_10,approach,exito,917,160.09,True,-0.112
966,goal_10,approach,exito,917,160.09,True,-0.1122
967,goal_10,approach,exito,917,160.09,True,-0.112
968,goal_10,approach,exito,917,160.09,True,-0.112
969,goal_10,approach,exito,917,160.09,True,-0.112
970,goal_10,approach,exito,917,160.09,True,-0.1119
971,goal_10,approach,exito,917,160.09,True,-0.1119
972,goal_10,approach,exito,917,160.09,True,-0.1116
973,goal_10,approach,exito,917,160.09,True,-0.1118
974,goal_10,approach,exito,917,160.09,True,-0.1116
975,goal_10,approach,exito,917,160.09,True,-0.1119
976,goal_10,approach,exito,917,160.09,True,-0.112
977,goal_10,approach,exito,917,160.09,True,-0.1119
978,goal_10,approach,exito,917,160.09,True,-0.112
979,goal_10,approach,exito,917,160.09,True,-0.112
980,goal_10,approach,exito,917,160.09,True,-0.112
981,goal_10,approach,exito,917,160.09,True,-0.1117
982,goal_10,approach,exito,917,160.09,True,-0.112
983,goal_10,approach,exito,917,160.09,True,-0.1117
984,goal_10,approach,exito,917,160.09,True,-0.1117
985,goal_10,approach,exito,917,160.09,True,-0.1118
986,goal_10,approach,exito,917,160.09,True,-0.1116
987,goal_10,approach,exito,917,160.1,True,-0.112
988,goal_10,approach,exito,917,160.09,True,-0.112
989,goal_10,approach,exito,917,160.09,True,-0.1121
990,goal_10,approach,exito,917,160.09,True,-0.112
991,goal_10,approach,exito,917,160.09,True,-0.112
992,goal_10,approach,exito,917,160.09,True,-0.1121
993,goal_10,approach,exito,917,160.09,True,-0.112
994,goal_10,approach,exito,917,160.09,True,-0.112
995,goal_10,approach,exito,917,160.09,True,-0.112
996,goal_10,approach,exito,917,160.09,True,-0.1119
997,goal_10,approach,exito,917,160.09,True,-0.112
998,goal_10,approach,exito,917,160.09,True,-0.112
999,goal_10,approach,exito,917,160.09,True,-0.1121
1000,goal_10,approach,exito,917,160.09,True,-0.112
1001,goal_11,approach,exito,924,181.76,True,-0.4428
1002,goal_11,approach,exito,925,181.82,True,-0.4498
1003,goal_11,approach,exito,925,181.82,True,-0.4504
1004,goal_11,approach,exito,925,181.82,True,-0.4496
1005,goal_11,approach,exito,925,181.82,True,-0.4503
1006,goal_11,approach,exito,925,181.82,True,-0.4498
1007,goal_11,approach,exito,925,181.82,True,-0.4501
1008,goal_11,approach,exito,925,181.82,True,-0.4501
1009,goal_11,approach,exito,925,181.82,True,-0.4497
1010,goal_11,approach,exito,925,181.82,True,-0.4504
1011,goal_11,approach,exito,925,181.82,True,-0.4496
1012,goal_11,approach,exito,925,181.82,True,-0.4503
1013,goal_11,approach,exito,925,181.82,True,-0.4498
1014,goal_11,approach,exito,925,181.82,True,-0.4499
1015,goal_11,approach,exito,925,181.82,True,-0.4503
1016,goal_11,approach,exito,925,181.82,True,-0.4497
1017,goal_11,approach,exito,925,181.82,True,-0.4504
1018,goal_11,approach,exito,925,181.82,True,-0.4497
1019,goal_11,approach,exito,925,181.82,True,-0.4502
1020,goal_11,approach,exito,925,181.82,True,-0.45
1021,goal_11,approach,exito,925,181.82,True,-0.4499
1022,goal_11,approach,exito,925,181.82,True,-0.4502
1023,goal_11,approach,exito,925,181.82,True,-0.4497
1024,goal_11,approach,exito,925,181.82,True,-0.4504
1025,goal_11,approach,exito,925,181.82,True,-0.4497
1026,goal_11,approach,exito,925,181.82,True,-0.4501
1027,goal_11,approach,exito,925,181.82,True,-0.45
1028,goal_11,approach,exito,925,181.82,True,-0.4498
1029,goal_11,approach,exito,925,181.82,True,-0.4503
1030,goal_11,approach,exito,925,181.82,True,-0.4497
1031,goal_11,approach,exito,925,181.82,True,-0.4502
1032,goal_11,approach,exito,925,181.82,True,-0.4499
1033,goal_11,approach,exito,925,181.82,True,-0.4501
1034,goal_11,approach,exito,925,181.82,True,-0.4501
1035,goal_11,approach,exito,925,181.82,True,-0.4498
1036,goal_11,approach,exito,925,181.82,True,-0.4502
